Employee_ID,Attrition_rate
EID_14300,0.12053528141711126
EID_4379,0.10691859566953785
EID_11285,0.13809130060683059
EID_14882,0.2433223449117428
EID_9969,0.055545349323934345
EID_23643,0.11743595661473563
EID_5935,0.19567685966670814
EID_7741,0.10925782219699234
EID_6176,0.29252300972902456
EID_5418,0.22241789895558786
EID_20626,0.21996484781161432
EID_1725,0.2024348602736036
EID_14317,0.305917224238612
EID_12120,0.225395345228412
EID_20264,0.14350647697474261
EID_16691,0.19797039658516316
EID_1093,0.20646915170067473
EID_2565,0.22867854673368262
EID_11463,0.14936800046885104
EID_12005,0.10184242785014122
EID_10326,0.17890896455660524
EID_12582,0.11279103399452725
EID_18228,0.12460743549310341
EID_11670,0.16957674951894033
EID_24257,0.16153953908406452
EID_7024,0.1442439347060032
EID_10382,0.20757724839238476
EID_20210,0.10238455346230504
EID_10294,0.1802091510407929
EID_19941,0.2782584726298538
EID_25572,0.19463273621898194
EID_7758,0.25619042899721534
EID_22718,0.13264795403169768
EID_1078,0.35110121967270713
EID_8227,0.13415037943764863
EID_1702,0.3356954098226924
EID_3532,0.2674548167216967
EID_22452,0.1927754044904235
EID_3019,0.20994995018716375
EID_22264,0.07714908203581267
EID_9866,0.19112412641136364
EID_3520,0.2754987211949381
EID_21098,0.19319493360453258
EID_1186,0.14246464958642827
EID_12355,0.23670305620245166
EID_11020,0.1265257090988869
EID_19193,0.09653391971711897
EID_17787,0.08167270431887474
EID_13719,0.3174753816120829
EID_24449,0.13179988312433996
EID_12957,0.24435717378214597
EID_24794,0.26273686879626545
EID_2866,0.2063918470616213
EID_10563,0.3040531690514019
EID_22492,0.19363547224851405
EID_4106,0.27420681317696016
EID_6648,0.13171855517345302
EID_7209,0.17344818012536203
EID_9692,0.19183764586824784
EID_22763,0.09009749818385207
EID_12622,0.13212680248107916
EID_9831,0.1607804712420954
EID_5731,0.17359439853540173
EID_1114,0.12916923180760573
EID_25017,0.2565715537303078
EID_22956,0.17071843540169476
EID_5549,0.24841023288828437
EID_12022,0.3884301256964745
EID_8034,0.15539525615171942
EID_20644,0.22591196517398318
EID_20125,0.2198700534178619
EID_21957,0.16826564642077188
EID_8870,0.08303654933523388
EID_2305,0.25937716328600546
EID_3977,0.1980274299733724
EID_14845,0.0840313805228167
EID_6629,0.1550688339103512
EID_14577,0.49944384694849886
EID_24509,0.20946235936253108
EID_1530,0.14821817410772314
EID_21524,0.35231094303361343
EID_6647,0.166487891759364
EID_19730,0.22803942695590887
EID_4424,0.06591529269723115
EID_7964,0.09285983610254675
EID_6289,0.10674693330416463
EID_2899,0.14174171542587677
EID_2827,0.1529575979894772
EID_8801,0.18628492865514837
EID_20454,0.3316078743873594
EID_18988,0.19895181643752377
EID_8405,0.14840118813073078
EID_14497,0.2101040216566258
EID_11769,0.24121358845662635
EID_21353,0.16991718264180058
EID_2221,0.18023306931942648
EID_13218,0.31442669624031283
EID_4576,0.46048190188654836
EID_17470,0.08688175461264133
EID_14817,0.22896155210543204
EID_21845,0.16598729504771
EID_21987,0.19919919262573607
EID_1168,0.15798749633323741
EID_14315,0.2450736941533457
EID_5043,0.2058609514799228
EID_1967,0.15285727497021892
EID_22274,0.1712928001668018
EID_11091,0.17296026679033863
EID_18421,0.3213582856464656
EID_8316,0.18227279128008425
EID_13308,0.3131600777576471
EID_19481,0.2604772199858012
EID_17732,0.202791490579915
EID_4504,0.14246730395067128
EID_2539,0.15983645550186545
EID_19529,0.2249855696395753
EID_2279,0.3494686524194326
EID_14508,0.25559852693809215
EID_12241,0.18975135006982743
EID_11530,0.2627612017756783
EID_20147,0.10394302118010398
EID_6154,0.24813383019936933
EID_3523,0.12945288456361
EID_20453,0.30748196540719863
EID_11929,0.20188596781782833
EID_12840,0.20011725483756873
EID_22320,0.14219197163697359
EID_25383,0.1824243983892244
EID_10731,0.09760573876858189
EID_1017,0.39680200926667775
EID_1819,0.2738829591855315
EID_22849,0.28167256625901915
EID_12290,0.14107284661833033
EID_24238,0.2508535674957897
EID_3105,0.16647976095791808
EID_14242,0.20675954218345108
EID_16569,0.10749174629438155
EID_8094,0.2596730282193259
EID_7824,0.12029253205132676
EID_8978,0.054538821232934825
EID_25314,0.11655645468086581
EID_17810,0.2973031709342716
EID_14856,0.166010976687089
EID_22144,0.14387297695174683
EID_23603,0.12460568642013758
EID_7211,0.26273886445234274
EID_19340,0.26125036581418126
EID_1501,0.0853666754794214
EID_22111,0.16290470145951233
EID_16147,0.16128902853643945
EID_16746,0.2047387367776354
EID_20777,0.19453305759173342
EID_12999,0.08477734478296964
EID_21663,0.2551756651677508
EID_11862,0.22691670113395382
EID_17683,0.18112447493732012
EID_19819,0.17227450069856584
EID_21562,0.1762007958689846
EID_24390,0.13132317662446913
EID_14444,0.2133066654507675
EID_3261,0.38185973593625655
EID_7752,0.171690154104748
EID_3033,0.160363113945622
EID_22433,0.3705253952145885
EID_23727,0.017198335901886602
EID_24107,0.28807131864216884
EID_22537,0.3282880475798503
EID_13645,0.22487029536070766
EID_16021,0.24495563576903887
EID_19800,0.25309267152574844
EID_1944,0.3295814187070193
EID_15868,0.11984201204782619
EID_22188,0.12480743397778424
EID_13833,0.19006942462298768
EID_15028,0.1374236200347672
EID_24861,0.20362997288330117
EID_13033,0.25893406165636823
EID_23673,0.20310393196528745
EID_13265,0.16524227430810837
EID_23411,0.1850263715527464
EID_3761,0.26072772465187966
EID_7299,0.08936644276059347
EID_2379,0.29899189833734885
EID_18863,0.19136949923650318
EID_12115,0.030624086045984267
EID_23879,0.1518317729802515
EID_16586,0.3029492743975456
EID_19003,0.24560253184272982
EID_11107,0.25753592571361505
EID_15416,0.16577258949795357
EID_19214,0.27000158785613826
EID_5135,0.20094054045051282
EID_22464,0.1089919804684839
EID_22759,0.2378435604201032
EID_17833,0.30840007227873534
EID_17627,0.35527203103833205
EID_25730,0.25048904988006904
EID_2377,0.22574702019197143
EID_18085,0.05205699793582491
EID_14096,0.12244783872250137
EID_8384,0.07347674893581826
EID_17105,0.17821370088352415
EID_9929,0.10531996274561195
EID_13267,0.41662658147633846
EID_12954,0.20676513412153105
EID_4464,0.16213187411167804
EID_11464,0.13066917185204854
EID_19308,0.20370572213489976
EID_17530,0.23252511303944537
EID_6981,0.15666125633041617
EID_19951,0.0603986149488796
EID_1100,0.32721049102765076
EID_25145,0.24322252616356213
EID_15614,0.07610940308682235
EID_2961,0.12417189009597723
EID_1742,0.11104783587326386
EID_2843,0.2388884667582485
EID_9549,0.15758433827390364
EID_12832,0.1304176770388051
EID_17914,0.2995306918616174
EID_22832,0.36849146094513685
EID_5755,0.19296231997840388
EID_1141,0.33940643939150794
EID_18954,0.37265656743693176
EID_10824,0.11017313071021934
EID_24478,0.08444163794031384
EID_14916,0.1782343684628888
EID_4434,0.34068002285552523
EID_23650,0.20508247435495983
EID_16556,0.21195050295819304
EID_24656,0.163314189413886
EID_25965,0.15372548418602167
EID_9279,0.2511200653347966
EID_13802,0.13460959726093655
EID_2748,0.31528559807924095
EID_17346,0.1849090632085946
EID_1171,0.27055299757673035
EID_1552,0.2579412048407088
EID_20674,0.06908400884039398
EID_2475,0.03148558175945808
EID_16714,0.18541212999335152
EID_7857,0.13403471340434425
EID_3294,0.1273538151545703
EID_2280,0.2485323324784682
EID_10203,0.15246051804378005
EID_22162,0.17810105086598824
EID_10438,0.3356286658726154
EID_12898,0.2459412141776777
EID_4358,0.3973207317358254
EID_6179,0.1766115947935726
EID_2538,0.21972808407176356
EID_13110,0.16046948448441523
EID_24585,0.2736257086467654
EID_1006,0.18964898229224894
EID_11632,0.19356851776566228
EID_21011,0.10310239736055535
EID_16869,0.27757672471441774
EID_20564,0.16908500338614676
EID_12996,0.28243583194264155
EID_1503,0.20324529408127515
EID_23053,0.08382346694970902
EID_22049,0.2863806523913557
EID_4346,0.1796798652106388
EID_1887,0.16233259738416508
EID_16849,0.033491782101147935
EID_10071,0.11704382472793554
EID_11265,0.22919283418082878
EID_12611,0.1366137556488044
EID_25542,0.265347843860117
EID_11582,0.1550874889477709
EID_19550,0.2212643544080443
EID_5351,0.40240518963144856
EID_3305,0.12478434657935789
EID_18846,0.1500507180235833
EID_24764,0.13589597494050978
EID_2191,0.05620176721545889
EID_6314,0.35431599254219814
EID_23248,0.05662032430386202
EID_4570,0.1433024945415862
EID_16415,0.2813021728871694
EID_11002,0.24475662047352978
EID_20498,0.13117745779013112
EID_7846,0.15812506919663297
EID_24121,0.1573346930231904
EID_7536,0.24296304723510811
EID_2015,0.10386050996094942
EID_7934,0.12164606022274158
EID_20903,0.3132983481691408
EID_17535,0.25256887346364876
EID_19760,0.06620838946882518
EID_9550,0.1863864717405456
EID_4261,0.06838447086145424
EID_19753,0.3375890003340901
EID_13542,0.07045732728352055
EID_24283,0.08167189197926022
EID_7552,0.16115583016685023
EID_11577,0.2570320159574825
EID_3228,0.23868081646333864
EID_17468,0.14377825340546893
EID_15815,0.2801290514736233
EID_2093,0.0841569039157615
EID_21356,0.24795844987082508
EID_12357,0.31191803833826703
EID_18495,0.13303854928898484
EID_5098,0.31132752643422124
EID_12691,0.21416462261598798
EID_13240,0.2055989954103102
EID_19312,0.14262508257495243
EID_23914,0.1255013484907441
EID_23175,0.27512608308510933
EID_15413,0.1299812261545342
EID_4785,0.17594221636288335
EID_25933,0.19082206278593353
EID_22705,0.11883193935314504
EID_19350,0.3899810472392343
EID_5369,0.08854967398306418
EID_20410,0.11266528840720569
EID_12557,0.2570688378244067
EID_17678,0.2208508176479513
EID_1342,0.19229337362031865
EID_12230,0.5577097170878522
EID_1311,0.27601426062026735
EID_5860,0.25073966440365336
EID_4259,0.05235719034966094
EID_10209,0.2278002419579311
EID_2300,0.1733075660244847
EID_17408,0.15392455743404088
EID_1883,0.1420921122572049
EID_1053,0.417120489806885
EID_23610,0.21784842569424587
EID_17585,0.10269017108828063
EID_20845,0.09823035881424988
EID_15683,0.043424527927132056
EID_11976,0.23124392830596238
EID_12031,0.12109818504160585
EID_1711,0.3452416119784173
EID_6239,0.20347504776687256
EID_25541,0.37011144772751603
EID_9308,0.13251735346342505
EID_18168,0.2381186175890659
EID_11934,0.1442725632508335
EID_23472,0.2992023927525356
EID_13731,0.07272631531434431
EID_16069,0.4200418320855177
EID_18276,0.10988916848683003
EID_6141,0.12488862721171995
EID_12061,0.11717484644714374
EID_9450,0.07050881976496115
EID_21730,0.16590818050446046
EID_19506,0.18091247933923246
EID_13552,0.1960863581428696
EID_9945,0.27723508042187506
EID_1924,0.27288340246196363
EID_18453,0.1947088335391701
EID_20225,0.32528349517720423
EID_18673,0.06539872888557707
EID_11420,0.2968103860914767
EID_16631,0.18127565917179164
EID_21237,0.16818081353019562
EID_5015,0.29745985382044837
EID_20179,0.15764886821628785
EID_12073,0.1926771173251611
EID_21147,0.10558927818348676
EID_6714,0.05523935145534295
EID_10645,0.20597194391947501
EID_18298,0.09257632469549626
EID_2640,0.2579113465389814
EID_2318,0.1187609397128522
EID_25226,0.33635068421790104
EID_24099,0.15027890610127417
EID_20938,0.5283865792221527
EID_8377,0.1497586190729153
EID_7023,0.164686366480955
EID_11385,0.1187038067266892
EID_15016,0.29093650632992996
EID_25794,0.2839016304190374
EID_11494,0.2364761153781514
EID_2425,0.16671615035759
EID_9847,0.12699018776273363
EID_3570,0.22962196890424882
EID_13573,0.03776260971870782
EID_13780,0.14758775868729543
EID_2949,0.13712082516446197
EID_19834,0.037334802058751004
EID_11384,0.10903271772069248
EID_23154,0.1140284388491207
EID_9337,0.15678020144338692
EID_3653,0.2652574504989027
EID_4850,0.26075060309096587
EID_16283,0.10331947040358683
EID_5107,0.13913207119516224
EID_25156,0.14902409065558508
EID_17223,0.4171230559583634
EID_14695,0.13594967252705292
EID_11374,0.21451769385507743
EID_13672,0.4502777941176599
EID_6782,0.19075592884984602
EID_25074,0.18098556344582936
EID_21087,0.13243152125936977
EID_13017,0.4142024321147134
EID_9947,0.2829169077837257
EID_21221,0.10450398237515804
EID_21639,0.160481587588089
EID_20333,0.10336038069890632
EID_2970,0.3165877522679731
EID_7624,0.05243827628760894
EID_15741,0.0920100794893173
EID_1312,0.2630885682522618
EID_19575,0.3082794378416803
EID_21047,0.12864282130576946
EID_11969,0.21612082499766225
EID_19145,0.1723972792585962
EID_9871,0.0749752091814416
EID_18852,0.20035798222076964
EID_22326,0.19672895124387016
EID_7259,0.18672790189180308
EID_21920,0.2951949488735912
EID_1436,0.2561864972225155
EID_8261,0.2971202924530275
EID_23228,0.3946278348744948
EID_5560,0.11474844029663081
EID_22357,0.1854613662634992
EID_4816,0.18486609685701114
EID_10000,0.45675229373163373
EID_21908,0.14978596553613482
EID_14887,0.20080740906644903
EID_12497,0.11186920541951859
EID_17976,0.20431882832873152
EID_17356,0.18401475370703899
EID_9785,0.26693811306300363
EID_16224,0.3471101656360769
EID_6020,0.22518111739900584
EID_20716,0.18802920569805934
EID_11351,0.2143567294747791
EID_20899,0.11466915289322818
EID_9718,0.11755116846988323
EID_9479,0.24297280504595184
EID_25048,0.19798870724996678
EID_23370,0.27010993905492975
EID_13877,0.3012756290916173
EID_12256,0.1141813850252617
EID_1903,0.4313915905943724
EID_8830,0.1264866857474023
EID_22060,0.11132680596167044
EID_11996,0.08268153982268436
EID_21061,0.17955277600693095
EID_22604,0.28581256399029953
EID_18463,0.12697253442451745
EID_11375,0.15014663922758062
EID_2685,0.10322189034285018
EID_16010,0.13885331611627255
EID_19288,0.472265619825853
EID_9283,0.14486406085490056
EID_11122,0.28256054117893126
EID_6638,0.31000405491490945
EID_25516,0.17245373521882693
EID_3864,0.12706421176923852
EID_9746,0.2300272539189623
EID_8407,0.3216657352329748
EID_25463,0.18839678931842205
EID_23098,0.21716066221127658
EID_22512,0.23592584808451997
EID_14671,0.19833807932817063
EID_18482,0.24201002112645334
EID_8151,0.17129109351035446
EID_16624,0.20114643753748193
EID_1983,0.1320302937987782
EID_18445,0.29759474985610546
EID_11891,0.21668653257181822
EID_2010,0.17150765664633486
EID_4592,0.3189349537506676
EID_17412,0.07628216807752775
EID_24883,0.3076908768161437
EID_15661,0.16501609610967063
EID_11757,0.20270191410161467
EID_2627,0.4387640687770291
EID_13243,0.2654160425631208
EID_10917,0.12108561285804242
EID_4360,0.11952809024115654
EID_13536,0.05546921702815796
EID_10695,0.190884016183168
EID_5746,0.06197556412281627
EID_1178,0.3610282114547084
EID_15290,0.29035074845637054
EID_3540,0.2055020407532607
EID_14684,0.18491998107331123
EID_7914,0.12567428898834956
EID_23733,0.4978379918120558
EID_5907,0.22544769639901355
EID_5142,0.1943287966593358
EID_7686,0.2800484601966553
EID_12078,0.4477707542164028
EID_4880,0.08977862974266024
EID_1527,0.14560068406558144
EID_15919,0.177411441950609
EID_1260,0.23920645338831983
EID_22377,0.19931268625863488
EID_7876,0.18284855034776745
EID_1213,0.06692731506748534
EID_4161,0.2912372942414717
EID_3214,0.18389965622628454
EID_17651,0.19467050716937526
EID_8005,0.2856155548219095
EID_12852,0.21829492350279048
EID_21465,0.3755521899389914
EID_7371,0.3097082110157493
EID_25687,0.2287636993606623
EID_17222,0.1325624532066626
EID_1994,0.1484151867864844
EID_22384,0.3173978654993096
EID_6344,0.27037749763939645
EID_18801,0.11606156354721894
EID_13688,0.11120751638727072
EID_13779,0.14608085742606258
EID_24969,0.26692441202329564
EID_15311,0.15989461160033094
EID_9095,0.19042922485300376
EID_11675,0.28822823606527226
EID_14870,0.19883946604555688
EID_1575,0.33271490880053567
EID_7440,0.23363987478760975
EID_24259,0.2178727407443121
EID_19501,0.41092352127474785
EID_23743,0.11347445997862513
EID_13287,0.07537070494664189
EID_2226,0.2012732470388877
EID_22439,0.15538029196517916
EID_16078,0.07502473452514466
EID_18895,0.0420548503096467
EID_19860,0.20136223145937734
EID_24564,0.15937698220321833
EID_21747,0.1534238539078606
EID_4659,0.21818857964148572
EID_24149,0.1988442949343507
EID_13300,0.16380039125754023
EID_16950,0.24832285146176344
EID_23778,0.18777471706294194
EID_14691,0.22266548054630733
EID_10789,0.2877361771506225
EID_5525,0.1919841503227748
EID_19424,0.33273153070674033
EID_6171,0.1399970963891645
EID_19569,0.3078386742928223
EID_4602,0.17225674689955947
EID_17919,0.32181661809027806
EID_4286,0.18488688436561088
EID_1973,0.22272937585117816
EID_25715,0.20283314837961938
EID_23385,0.16365928468601024
EID_13681,0.29743415073430557
EID_25410,0.1371731003002609
EID_18267,0.27266030200439517
EID_15252,0.14591462281952997
EID_23214,0.11993233893881067
EID_18551,0.4624251574792504
EID_2401,0.13117467863696788
EID_7609,0.30789436427451367
EID_21291,0.10784130475844314
EID_10126,0.15443545476327955
EID_19714,0.07942752455555865
EID_4911,0.25451696973170423
EID_12505,0.1874992105124136
EID_10377,0.1318792318263178
EID_3407,0.3730233724546439
EID_3386,0.18151343858002197
EID_7623,0.08603691929227175
EID_19517,0.13163903011751127
EID_21782,0.10978675539547889
EID_12361,0.11856979269161005
EID_21171,0.27981948592286543
EID_17836,0.36814295550475407
EID_20286,0.3628859786157391
EID_25798,0.16806915984507856
EID_15699,0.2342907863257279
EID_17006,0.3015959737432543
EID_22476,0.11285955493552907
EID_9406,0.05431753193761027
EID_13559,0.21387648150740343
EID_1340,0.1680568077626636
EID_17848,0.12508764855420576
EID_20358,0.2006906516998235
EID_14265,0.08167147655093335
EID_9820,0.16110394440037581
EID_13755,0.19261925674147337
EID_13293,0.17729166104795477
EID_25837,0.20488237792584532
EID_20466,0.1346644365826515
EID_11032,0.06256712340113071
EID_2399,0.16059906611412644
EID_23917,0.22513097551066838
EID_17011,0.28192899884827627
EID_8967,0.18145488612735453
EID_24468,0.2122036389153528
EID_8435,0.29493280052086046
EID_17953,0.2055702507510768
EID_7140,0.12246960371747176
EID_24404,0.18308011906986507
EID_14380,0.14100025660937304
EID_1232,0.25264476228997956
EID_1573,0.13071582291107287
EID_3684,0.10149163516086698
EID_15824,0.10581348243213753
EID_9212,0.18244248637028634
EID_21121,0.33077710057019305
EID_6346,0.09516958201690581
EID_9525,0.10226744234773372
EID_9726,0.1481855077545088
EID_2526,0.19678708281183446
EID_4228,0.13380011738995576
EID_14595,0.3388826082860774
EID_15856,0.19181035979967856
EID_6768,0.1723737893880338
EID_23953,0.22061201704508523
EID_19059,0.14611439185555625
EID_5268,0.3180490588558148
EID_7619,0.10899283795427672
EID_23028,0.3027357388429367
EID_22104,0.09117365436906763
EID_10318,0.1506141897341109
EID_25369,0.15322758813623702
EID_16633,0.29853109640225095
EID_15848,0.1629934957207522
EID_2240,0.21298320808256824
EID_1059,0.40949249013959765
EID_9315,0.20570180150729164
EID_15388,0.2679225887670209
EID_9984,0.07770926169598841
EID_4296,0.16559213367563272
EID_10927,0.17729368902223933
EID_25054,0.14260913784332543
EID_1884,0.2172671758395214
EID_21960,0.21018601760086283
EID_5572,0.068515654405191
EID_16872,0.109520771963321
EID_24525,0.17098595206027814
EID_14237,0.2551718185688985
EID_7114,0.18447259164316845
EID_7448,0.07452355534110972
EID_17668,0.09020717851634125
EID_7674,0.2343992592958792
EID_5884,0.226881589356028
EID_13942,0.13249773143508303
EID_13098,0.18796368630042062
EID_7695,0.3503901193577834
EID_5350,0.2625283319809085
EID_22853,0.19369081488385523
EID_2385,0.3143712265508867
EID_18006,0.08453197659266334
EID_12875,0.07926504647273491
EID_5478,0.2108673389880906
EID_18690,0.09015205112069943
EID_12545,0.127284670358478
EID_13888,0.08302259365047551
EID_9732,0.17097624971613792
EID_18001,0.33457508303566896
EID_17479,0.19190600069646765
EID_23757,0.0988655597482131
EID_1303,0.3000213817148718
EID_5375,0.15374296641400115
EID_5869,0.367679012830712
EID_8825,0.23766640887723758
EID_22567,0.1867716397814663
EID_16273,0.28797780344852464
EID_20618,0.20916452025960788
EID_3608,0.12690462412743478
EID_8806,0.10700607934797798
EID_23170,0.1224105023247595
EID_12243,0.20784207180203976
EID_20089,0.162657822657058
EID_16852,0.09408954137889217
EID_18312,0.1210712480356485
EID_14010,0.26249428230150784
EID_14705,0.21862345547696885
EID_20956,0.10030551084300107
EID_18794,0.20115714689562228
EID_1629,0.3085106942871394
EID_25483,0.1794199053278295
EID_4542,0.17607218396323207
EID_10076,0.13688418322613916
EID_9469,0.17420104958106822
EID_25284,0.30247323199219134
EID_11972,0.1737321367786703
EID_1798,0.13271874994861557
EID_21903,0.19512935147430102
EID_20031,0.24496727349479616
EID_20365,0.10632270599158922
EID_9210,0.16064623955399474
EID_19750,0.07984331512993534
EID_4006,0.06394303549377917
EID_24922,0.15795354234668316
EID_4760,0.2664677842192287
EID_11035,0.15669249117502837
EID_21008,0.34200046846859455
EID_23731,0.22113038487496148
EID_21788,0.5180978276170297
EID_5428,0.08707019460243728
EID_14023,0.17263776587363325
EID_2937,0.21131896447317974
EID_16931,0.2442921588789482
EID_18299,0.16305880109978446
EID_6660,0.13084528052240807
EID_23187,0.08947605275707152
EID_14868,0.14167919439568874
EID_23247,0.10834629430264467
EID_15971,0.16014970478560203
EID_7852,0.17797355461740774
EID_7017,0.4016091315953719
EID_7494,0.2048196268323734
EID_18706,0.2266694122067048
EID_22784,0.13281847439345756
EID_10756,0.16574870986318072
EID_6854,0.34189009476961973
EID_12554,0.10014844598186884
EID_1162,0.1888368183728191
EID_19581,0.15445457091030781
EID_2169,0.1749109187557575
EID_25149,0.2920399305634004
EID_22575,0.15077247899521198
EID_2265,0.1331343097862028
EID_19668,0.17386767684903112
EID_19245,0.25144909768655144
EID_8194,0.4513487882930699
EID_8081,0.37362665786886806
EID_8670,0.03600613445226705
EID_7992,0.10144748958807182
EID_6596,0.2652517789070986
EID_3699,0.3638764294679854
EID_9698,0.33219299536546554
EID_1847,0.14890000967400857
EID_16179,0.17609052243687653
EID_23663,0.14138189137266277
EID_24287,0.2654692027905773
EID_3527,0.26705556906206573
EID_18652,0.09011609716693517
EID_24110,0.1775123599786765
EID_21419,0.18898216522974273
EID_12865,0.10114552333140284
EID_9237,0.1860441822750132
EID_20408,0.24642549178023374
EID_22934,0.12593634998885891
EID_6492,0.11745040185188207
EID_20285,0.29506353526764284
EID_1286,0.0993510241138861
EID_12542,0.14533396712954735
EID_5523,0.16057386735539872
EID_1979,0.1759046285314794
EID_23146,0.13498838561179372
EID_4773,0.20268288295419398
EID_8785,0.18493279390554476
EID_4463,0.16792604789443696
EID_24028,0.094616075210287
EID_20920,0.2721751896935538
EID_21392,0.24454861935192604
EID_4079,0.25720187236159975
EID_5173,0.06855802816592846
EID_22915,0.14156375562125698
EID_18347,0.1203436023058724
EID_7984,0.3256737411227728
EID_25148,0.20161879134681351
EID_4350,0.35787960780623074
EID_6909,0.13189083428066845
EID_10582,0.09333334125076878
EID_6248,0.054978411941962235
EID_10035,0.25096581113116334
EID_24603,0.3339172725064812
EID_1794,0.41159613277405804
EID_9407,0.39888881504934715
EID_2114,0.16330525336792753
EID_21125,0.14348643223212074
EID_15046,0.31114130798298834
EID_8058,0.2696283241000266
EID_1961,0.13726239037231197
EID_23324,0.123856084360431
EID_21521,0.2592469465362568
EID_11043,0.4003207597706745
EID_6461,0.20330620369345861
EID_10398,0.09316918288123155
EID_20635,0.22521568960142954
EID_22940,0.18495127558003452
EID_8582,0.16206844973085097
EID_12770,0.06590977324544842
EID_15982,0.20799844598388464
EID_19692,0.2587753800306867
EID_18304,0.5810414997179215
EID_13603,0.2907025612164228
EID_6145,0.13245053270417026
EID_16587,0.1978042200024713
EID_16835,0.5155150446775288
EID_8399,0.294411235216952
EID_7012,0.2978192453590174
EID_20575,0.16875530655713147
EID_20747,0.2886933976372049
EID_3907,0.39099267941547644
EID_22626,0.16299457898898503
EID_4442,0.3498947110744177
EID_18034,0.17914226959698779
EID_16055,0.2582565920656428
EID_21684,0.14793505567035256
EID_17499,0.2599554928881844
EID_1222,0.05431367986384278
EID_17204,0.0979062061016556
EID_22732,0.21157404623007967
EID_8539,0.17933554997202247
EID_23136,0.355143934883264
EID_24470,0.30534508980265906
EID_17404,0.2341550164687077
EID_21498,0.15279873987262
EID_19495,0.35178386517598514
EID_23966,0.13510693531685256
EID_1388,0.2973389115109033
EID_7374,0.24533779687086096
EID_25441,0.16765168908142905
EID_16616,0.10596038909546102
EID_7654,0.09678204974280974
EID_4217,0.33473036062830364
EID_9968,0.23917925668628728
EID_17830,0.1166221397891555
EID_12023,0.25067879703753204
EID_24002,0.13121697520748202
EID_11371,0.11094971716897864
EID_11096,0.2137178044807108
EID_24835,0.24565150476238198
EID_17439,0.22729102570405849
EID_6587,0.16051635633449374
EID_21946,0.3737644595080819
EID_5431,0.07004726612749604
EID_4723,0.18342262037916543
EID_11535,0.27464919957682987
EID_2330,0.20281499058858757
EID_23531,0.2167593920177108
EID_8913,0.08754968373463426
EID_21273,0.29656281653534766
EID_11927,0.17282080336407815
EID_1385,0.14701698232916896
EID_15758,0.1205566446335255
EID_1023,0.12519666793776082
EID_8959,0.14521354059767064
EID_12911,0.09736386718162754
EID_15925,0.10295059244578517
EID_17769,0.4396630304015532
EID_19842,0.07195079224747594
EID_15875,0.10183832030831125
EID_21284,0.20263297626899832
EID_24825,0.24331395175354778
EID_23825,0.17243485262887323
EID_13001,0.18018405726736733
EID_25601,0.30723312651679924
EID_24670,0.2336786536987355
EID_24412,0.19118388043745785
EID_18712,0.049951087307372105
EID_21138,0.22977969910964294
